Advice,Company,Target,Analyst,Date,Ticker,Reco
Sell,The Ramco Cements Ltd.,364.0,HDFC Securities,2015-08-06,RAMCOCEM,364.1000061035156
Hold,Brokerage Research R..,,HDFC Securities,2015-08-06,,
Sell,Bharti Airtel Ltd.,375.0,HDFC Securities,2015-08-05,BHARTIARTL,376.3199768066406
Buy,Hero MotoCorp Ltd.,2894.0,HDFC Securities,2015-08-05,HEROMOTOCO,2666.0
Buy,Orient Cement Ltd.,183.0,HDFC Securities,2015-08-05,ORIENTCEM,179.25
Buy,Shriram Finance Ltd.,918.0,HDFC Securities,2015-08-04,SHRIRAMFIN,
Buy,HCL Technologies Ltd.,937.0,HDFC Securities,2015-08-04,,466.4500122070313
Buy,Bharat Forge Ltd.,1310.0,HDFC Securities,2015-08-04,,588.5499877929688
Buy,Pidilite Industries ..,654.0,HDFC Securities,2015-08-03,PIDILITIND,553.5999755859375
Buy,ICICI Bank Ltd.,,HDFC Securities,2015-08-03,,284.4545593261719
Hold,Exide Industries Ltd.,152.0,HDFC Securities,2015-08-03,EXIDEIND,149.85000610351562
Sell,Housing Development ..,,HDFC Securities,2015-07-31,,86.1500015258789
Buy,Oriental Bank of Com..,249.0,HDFC Securities,2015-07-31,ORIENTBANK,
Buy,Bank of Baroda,,HDFC Securities,2015-07-31,,177.5
Buy,NCC Ltd.,94.0,HDFC Securities,2015-07-31,,82.5
Buy,Oriental Bank of Com..,,HDFC Securities,2015-07-31,,
Sell,Oil and Gas,,HDFC Securities,2015-07-31,,
Buy,PI Industries Ltd.,800.0,HDFC Securities,2015-07-31,,656.0499877929688
Neutral,Allahabad Bank [Merg..,95.0,HDFC Securities,2015-07-30,ALBK,
Hold,Banks,,HDFC Securities,2015-07-30,,
Buy,Maruti Suzuki India ..,4802.0,HDFC Securities,2015-07-30,MARUTI,4296.4501953125
Hold,Allahabad Bank [Merg..,87.0,HDFC Securities,2015-07-30,ALBK,
Buy,Trading Strategy,,HDFC Securities,2015-07-30,,
Buy,Shriram City Union F..,1653.0,HDFC Securities,2015-07-29,SHRIRAMCIT,
Buy,Realty,,HDFC Securities,2015-07-29,,137.10000610351562
Buy,Punjab National Bank,142.0,HDFC Securities,2015-07-29,PNB,137.64999389648438
Hold,Dish TV India Ltd.,113.0,HDFC Securities,2015-07-29,,108.5500030517578
Buy,Union Bank of India,157.0,HDFC Securities,2015-07-29,UNIONBANK,153.14999389648438
Buy,Coromandel Internati..,275.0,HDFC Securities,2015-07-29,,234.0500030517578
Buy,J Kumar Infraproject..,,HDFC Securities,2015-07-29,,362.5249938964844
Sell,Ambuja Cements Ltd.,210.0,HDFC Securities,2015-07-28,AMBUJACEM,230.1999969482422
Hold,Telecom Services,,HDFC Securities,2015-07-28,,
Buy,Kolte-Patil Develope..,260.0,HDFC Securities,2015-07-27,KOLTEPATIL,190.9499969482422
Hold,Mahindra & Mahindra ..,265.0,HDFC Securities,2015-07-27,M&MFIN,161.56979370117188
Buy,Asian Paints Ltd.,925.0,HDFC Securities,2015-07-27,ASIANPAINT,853.1500244140625
Hold,Reliance Industries ..,1100.0,HDFC Securities,2015-07-27,,459.6121826171875
Hold,Bajaj Auto Ltd.,2505.0,HDFC Securities,2015-07-24,,2497.35009765625
Buy,Rallis India Ltd.,265.0,HDFC Securities,2015-07-24,RALLIS,234.8500061035156
Sell,GAIL (India) Ltd.,350.0,HDFC Securities,2015-07-24,,67.70628356933594
Buy,Indus Towers Ltd.,546.0,HDFC Securities,2015-07-24,,419.8999938964844
Hold,Sterlite Technologie..,94.0,HDFC Securities,2015-07-24,,
Hold,Wipro Ltd.,588.0,HDFC Securities,2015-07-24,,212.5312957763672
Sell,Vodafone Idea Ltd.,165.0,HDFC Securities,2015-07-23,,107.32848358154295
Sell,Hindustan Unilever L..,784.0,HDFC Securities,2015-07-23,,904.25
Buy,Indus Towers Ltd.,546.0,HDFC Securities,2015-07-23,INDUSTOWER,451.2000122070313
Buy,Birlasoft Ltd.,,HDFC Securities,2015-07-23,,69.6849365234375
Hold,Eicher Motors Ltd.,20470.0,HDFC Securities,2015-07-22,,2110.969970703125
Sell,Vodafone Idea Ltd.,165.0,HDFC Securities,2015-07-22,,107.93145751953124
Buy,Infosys Ltd.,1275.0,HDFC Securities,2015-07-21,,556.3250122070312
Buy,LIC Housing Finance ..,,HDFC Securities,2015-07-21,,465.1499938964844
Hold,UltraTech Cement Ltd.,3354.0,HDFC Securities,2015-07-21,,3223.89990234375
Buy,Bharat Forge Ltd.,,HDFC Securities,2015-07-21,,544.3499755859375
Buy,Federal Bank Ltd.,71.0,HDFC Securities,2015-07-21,,69.6500015258789
Sell,ACC Ltd.,,HDFC Securities,2015-07-20,,1455.0999755859375
Buy,MindTree Ltd.,1408.0,HDFC Securities,2015-07-17,,
Sell,Cyient Ltd.,,HDFC Securities,2015-07-17,,533.1500244140625
Buy,Banks,,HDFC Securities,2015-07-16,,
Buy,Zee Entertainment En..,,HDFC Securities,2015-07-16,,382.2000122070313
Sell,The Ramco Cements Ltd.,,HDFC Securities,2015-07-15,,348.1000061035156
Buy,IndusInd Bank Ltd.,,HDFC Securities,2015-07-14,,924.0499877929688
Buy,Tata Motors Ltd.,577.0,HDFC Securities,2015-07-10,TATAMOTORS,401.8999938964844
Buy,Tata Consultancy Ser..,2480.0,HDFC Securities,2015-07-10,,1237.175048828125
Hold,Tata Consultancy Ser..,2521.0,HDFC Securities,2015-07-10,,1237.175048828125
Buy,Bank of Baroda,,HDFC Securities,2015-06-22,,146.39999389648438
Sell,NMDC Ltd.,98.0,HDFC Securities,2015-06-22,,91.9296417236328
Buy,Banks,,HDFC Securities,2015-06-17,,
Buy,KNR Constructions Ltd.,665.0,HDFC Securities,2015-06-16,,50.32500076293945
Buy,ICICI Bank Ltd.,,HDFC Securities,2015-06-15,,272.0
Buy,Union Bank of India,145.0,HDFC Securities,2015-06-15,,143.8000030517578
Buy,Oriental Bank of Com..,182.0,HDFC Securities,2015-06-11,ORIENTBANK,
Buy,Oil And Natural Gas ..,400.0,HDFC Securities,2015-06-08,,204.26666259765625
Buy,Cipla Ltd.,630.0,HDFC Securities,2015-06-05,CIPLA,622.6500244140625
Buy,NTPC Ltd.,142.0,HDFC Securities,2015-06-05,NTPC,116.70833587646484
Buy,Sun Pharmaceutical I..,892.0,HDFC Securities,2015-06-03,SUNPHARMA,842.4000244140625
Buy,Power Grid Corporati..,169.0,HDFC Securities,2015-06-02,,80.1562728881836
Buy,Hindalco Industries ..,128.0,HDFC Securities,2015-06-02,,123.25
Buy,Brokerage Research R..,,HDFC Securities,2015-06-02,,
Buy,Berger Paints (India..,225.0,HDFC Securities,2015-06-02,,
Buy,Brokerage Research R..,,HDFC Securities,2015-06-02,,
Buy,Bharat Heavy Electri..,,HDFC Securities,2015-06-02,,167.39999389648438
Buy,J Kumar Infraproject..,,HDFC Securities,2015-06-02,,346.8500061035156
Buy,Suzlon Energy Ltd.,34.0,HDFC Securities,2015-06-02,,21.027099609375
Buy,Market Movement,,HDFC Securities,2015-06-01,,
Buy,NTPC Ltd.,157.0,HDFC Securities,2015-06-01,,115.45833587646484
Buy,Brokerage Research R..,,HDFC Securities,2015-06-01,,
Buy,Indian Oil Corporati..,450.0,HDFC Securities,2015-06-01,,59.125
Buy,Hindustan Petroleum ..,850.0,HDFC Securities,2015-06-01,,154.3444366455078
Buy,Larsen & Toubro Ltd.,1810.0,HDFC Securities,2015-06-01,,1137.0333251953125
Hold,Bharat Petroleum Cor..,875.0,HDFC Securities,2015-06-01,,286.9166564941406
Buy,Mahindra & Mahindra ..,1365.0,HDFC Securities,2015-06-01,,166.56932067871094
Buy,Indraprastha Gas Ltd.,455.0,HDFC Securities,2015-05-30,,80.9000015258789
Buy,Coal India Ltd.,450.0,HDFC Securities,2015-05-30,COALINDIA,391.0499877929688
Buy,Cummins India Ltd.,985.0,HDFC Securities,2015-05-30,,918.3499755859376
Buy,Greaves Cotton Ltd.,206.0,HDFC Securities,2015-05-29,GREAVESCOT,124.9499969482422
Buy,Tata Motors Ltd.,503.0,HDFC Securities,2015-05-29,TATAMOTORS,481.6499938964844
Buy,ITC Ltd.,344.0,HDFC Securities,2015-05-29,,218.0666656494141
Hold,Bank of India,192.0,HDFC Securities,2015-05-29,BANKINDIA,197.1999969482422
Sell,GAIL (India) Ltd.,350.0,HDFC Securities,2015-05-29,,72.90940856933594
Buy,Bajaj Auto Ltd.,2503.0,HDFC Securities,2015-05-27,,2312.39990234375
Sell,Thermax Ltd.,805.0,HDFC Securities,2015-05-27,THERMAX,987.2000122070312
Sell,Bharat Heavy Electri..,189.0,HDFC Securities,2015-05-27,,166.56666564941406
Buy,Dish TV India Ltd.,,HDFC Securities,2015-05-27,,98.5999984741211
Buy,Emami Ltd.,,HDFC Securities,2015-05-26,,517.7000122070312
Hold,Banks,,HDFC Securities,2015-05-26,,
Buy,Voltas Ltd.,367.0,HDFC Securities,2015-05-26,,344.1499938964844
Buy,PI Industries Ltd.,800.0,HDFC Securities,2015-05-25,PIIND,722.5499877929688
Buy,Tata Power Company L..,84.5,HDFC Securities,2015-05-25,,74.80000305175781
Buy,State Bank of India,350.0,HDFC Securities,2015-05-25,,277.6499938964844
Buy,ITC Ltd.,394.0,HDFC Securities,2015-05-25,,211.1999969482422
Hold,Bajaj Auto Ltd.,2509.0,HDFC Securities,2015-05-22,,2307.449951171875
Buy,CESC Ltd.,726.0,HDFC Securities,2015-05-22,CESC,50.29158782958984
Buy,Zee Entertainment En..,,HDFC Securities,2015-05-22,,319.45001220703125
Buy,Brigade Enterprises ..,210.0,HDFC Securities,2015-05-21,,100.23332977294922
Buy,Pidilite Industries ..,620.0,HDFC Securities,2015-05-20,,566.5499877929688
Hold,Tata Power Company L..,92.0,HDFC Securities,2015-05-20,,77.05000305175781
Buy,Dr. Reddy's Laborato..,,HDFC Securities,2015-05-20,,3608.75
Sell,Colgate-Palmolive (I..,,HDFC Securities,2015-05-20,,1009.75
Buy,Sterlite Technologie..,83.0,HDFC Securities,2015-05-19,STLTECH,
Buy,Asian Paints Ltd.,840.0,HDFC Securities,2015-05-19,,774.75
Buy,JSW Steel Ltd.,,HDFC Securities,2015-05-18,,91.18499755859376
Buy,Balkrishna Industrie..,862.0,HDFC Securities,2015-05-18,BALKRISIND,369.2250061035156
Buy,Nestle India Ltd.,7730.0,HDFC Securities,2015-05-18,NESTLEIND,707.7349853515625
Buy,Oriental Bank of Com..,299.0,HDFC Securities,2015-05-15,,
Buy,Commodities,,HDFC Securities,2015-05-15,,
Buy,Brokerage Research R..,,HDFC Securities,2015-05-14,,
Buy,Hindustan Unilever L..,864.0,HDFC Securities,2015-05-14,,846.4500122070312
Hold,Market Movement,,HDFC Securities,2015-05-14,,
Hold,Ashok Leyland Ltd.,74.0,HDFC Securities,2015-05-13,,69.6500015258789
Buy,Sanghi Industries Ltd.,85.0,HDFC Securities,2015-05-13,,56.70000076293945
Buy,Punjab National Bank,147.0,HDFC Securities,2015-05-13,PNB,144.85000610351562
Buy,Sterlite Technologie..,74.0,HDFC Securities,2015-05-13,,
Buy,Hero MotoCorp Ltd.,2594.0,HDFC Securities,2015-05-13,HEROMOTOCO,2503.75
Buy,Union Bank of India,,HDFC Securities,2015-05-13,,154.60000610351562
Buy,Kotak Mahindra Bank ..,,HDFC Securities,2015-05-12,,659.4249877929688
Buy,Bank of Baroda,170.0,HDFC Securities,2015-05-12,BANKBARODA,158.39999389648438
Buy,Telecom Services,,HDFC Securities,2015-05-12,,
Hold,Allahabad Bank [Merg..,103.0,HDFC Securities,2015-05-12,ALBK,
Buy,Punjab National Bank,,HDFC Securities,2015-05-11,,149.10000610351562
Buy,Eicher Motors Ltd.,17112.0,HDFC Securities,2015-05-11,EICHERMOT,1687.1600341796875
Sell,Hindustan Unilever L..,800.0,HDFC Securities,2015-05-11,,864.7000122070312
Buy,Birla Corporation Ltd.,565.0,HDFC Securities,2015-05-11,BIRLACORPN,416.8999938964844
Buy,Orient Cement Ltd.,230.0,HDFC Securities,2015-05-11,,174.4499969482422
Buy,Grasim Industries Ltd.,3515.0,HDFC Securities,2015-05-09,,539.0038452148438
Buy,Bharti Airtel Ltd.,,HDFC Securities,2015-05-08,,358.65533447265625
Buy,Hero MotoCorp Ltd.,2860.0,HDFC Securities,2015-05-08,HEROMOTOCO,2300.64990234375
Buy,Consumer Durables,,HDFC Securities,2015-05-07,,
Buy,Axis Bank Ltd.,586.0,HDFC Securities,2015-05-07,AXISBANK,527.3499755859375
Buy,ICICI Bank Ltd.,336.0,HDFC Securities,2015-05-07,,276.9090881347656
Buy,Mangalam Cement Ltd.,,HDFC Securities,2015-05-07,,236.0500030517578
Buy,Vodafone Idea Ltd.,182.0,HDFC Securities,2015-05-06,,103.65037536621094
Buy,Coromandel Internati..,275.0,HDFC Securities,2015-05-04,,233.5500030517578
Buy,Carborundum Universa..,225.0,HDFC Securities,2015-05-04,,181.8000030517578
Buy,Shriram Finance Ltd.,1115.0,HDFC Securities,2015-05-04,,
Buy,Agriculture,,HDFC Securities,2015-05-04,,4.849999904632568
Hold,Exide Industries Ltd.,175.0,HDFC Securities,2015-05-04,,161.89999389648438
Buy,Marico Ltd.,,HDFC Securities,2015-05-04,,194.2250061035156
Buy,Wipro Ltd.,538.6,HDFC Securities,2015-04-30,,201.9750518798828
Buy,Infosys Ltd.,,HDFC Securities,2015-04-30,,485.5625
Sell,Bharti Airtel Ltd.,355.0,HDFC Securities,2015-04-30,,343.4691467285156
Sell,Vodafone Idea Ltd.,159.0,HDFC Securities,2015-04-30,,105.5195770263672
Buy,Federal Bank Ltd.,,HDFC Securities,2015-04-30,,65.69999694824219
Hold,Brokerage Research R..,,HDFC Securities,2015-04-30,,
Buy,Maruti Suzuki India ..,,HDFC Securities,2015-04-30,,3725.85009765625
Buy,Axis Bank Ltd.,,HDFC Securities,2015-04-30,,567.7999877929688
Sell,Ambuja Cements Ltd.,215.0,HDFC Securities,2015-04-30,,232.3999938964844
Buy,Shriram City Union F..,2260.0,HDFC Securities,2015-04-30,SHRIRAMCIT,
Buy,Marico Kaya Enterpri..,1823.0,HDFC Securities,2015-04-30,MAKE,
Sell,Godrej Consumer Prod..,990.0,HDFC Securities,2015-04-29,,360.1666564941406
Buy,UltraTech Cement Ltd.,2780.0,HDFC Securities,2015-04-29,,2679.25
Buy,Indus Towers Ltd.,445.0,HDFC Securities,2015-04-29,,395.2999877929688
Buy,MindTree Ltd.,1190.9,HDFC Securities,2015-04-28,,
Buy,Tata Consultancy Ser..,2500.3,HDFC Securities,2015-04-28,,1247.5
Buy,Banks,,HDFC Securities,2015-04-28,,
Hold,JSW Energy Ltd.,112.0,HDFC Securities,2015-04-28,,110.0500030517578
Buy,Maruti Suzuki India ..,4267.0,HDFC Securities,2015-04-28,,3822.60009765625
Buy,Market Movement,,HDFC Securities,2015-04-27,,
Buy,LIC Housing Finance ..,438.0,HDFC Securities,2015-04-27,LICHSGFIN,422.1000061035156
Sell,Oil and Gas,,HDFC Securities,2015-04-27,,
Hold,UltraTech Cement Ltd.,2733.0,HDFC Securities,2015-04-27,,2655.300048828125
Hold,Mahindra & Mahindra ..,281.0,HDFC Securities,2015-04-24,,170.10556030273438
Buy,Agriculture,,HDFC Securities,2015-04-23,,5.300000190734863
Hold,Banks,,HDFC Securities,2015-04-23,,
Buy,KNR Constructions Ltd.,665.0,HDFC Securities,2015-04-21,,45.400001525878906
Buy,LIC Housing Finance ..,442.0,HDFC Securities,2015-04-21,LICHSGFIN,440.2999877929688
Buy,Balkrishna Industrie..,875.0,HDFC Securities,2015-04-20,,372.5499877929688
Buy,Reliance Industries ..,1050.0,HDFC Securities,2015-04-20,,404.8893737792969
Buy,ITC Ltd.,394.0,HDFC Securities,2015-04-17,,234.5666656494141
Buy,IndusInd Bank Ltd.,934.0,HDFC Securities,2015-04-17,,876.0
Buy,DCB Bank Ltd.,120.0,HDFC Securities,2015-04-15,,119.6500015258789
Sell,ACC Ltd.,1308.0,HDFC Securities,2015-04-15,,1614.550048828125
Buy,Banks,,HDFC Securities,2015-04-09,,
Buy,Coal India Ltd.,,HDFC Securities,2015-04-08,,380.3500061035156
Hold,Canara Bank,373.0,HDFC Securities,2015-03-31,,71.5484848022461
Buy,Orient Cement Ltd.,230.0,HDFC Securities,2015-03-25,,163.0
Buy,Rallis India Ltd.,251.0,HDFC Securities,2015-03-25,,215.0
Buy,Axis Bank Ltd.,556.0,HDFC Securities,2015-03-23,,555.2000122070312
Hold,Mahindra & Mahindra ..,1340.0,HDFC Securities,2015-03-19,,161.3563995361328
Buy,Marico Kaya Enterpri..,1675.0,HDFC Securities,2015-03-18,,
Buy,Suzlon Energy Ltd.,34.0,HDFC Securities,2015-03-17,,24.42449188232422
Buy,India Policy and Ref..,,HDFC Securities,2015-03-02,,
Buy,India Policy and Ref..,,HDFC Securities,2015-02-27,,
Buy,Ambuja Cements Ltd.,269.0,HDFC Securities,2015-02-23,,262.1499938964844
Buy,Birlasoft Ltd.,240.0,HDFC Securities,2015-02-23,,125.10342407226562
Buy,Brokerage Research R..,,HDFC Securities,2015-02-20,,
Buy,Sun Pharmaceutical I..,958.0,HDFC Securities,2015-02-20,,913.2000122070312
Buy,Oil And Natural Gas ..,346.0,HDFC Securities,2015-02-20,,220.46665954589844
Sell,Ambuja Cements Ltd.,215.0,HDFC Securities,2015-02-20,,263.1000061035156
Buy,Reliance Infrastruct..,484.0,HDFC Securities,2015-02-19,,468.8500061035156
Buy,Coal India Ltd.,390.0,HDFC Securities,2015-02-19,COALINDIA,383.9500122070313
Buy,Mahindra & Mahindra ..,1270.0,HDFC Securities,2015-02-19,,155.4728240966797
Buy,Godrej Consumer Prod..,1282.0,HDFC Securities,2015-02-19,,383.2166748046875
Buy,Infosys Ltd.,,HDFC Securities,2015-02-18,,574.125
Buy,Eicher Motors Ltd.,17275.0,HDFC Securities,2015-02-16,,1605.1099853515625
Buy,Trading Strategy,,HDFC Securities,2015-02-16,,
Buy,Tata Steel Ltd.,409.0,HDFC Securities,2015-02-16,,35.232200622558594
Buy,Commodities,,HDFC Securities,2015-02-16,,
Buy,Cipla Ltd.,742.0,HDFC Securities,2015-02-16,,671.5499877929688
Buy,Emami Ltd.,,HDFC Securities,2015-02-16,,514.2000122070312
Buy,Britannia Industries..,2148.0,HDFC Securities,2015-02-16,,1017.0999755859376
Buy,Bharat Heavy Electri..,273.0,HDFC Securities,2015-02-16,,173.03334045410156
Sell,Reliance Power Ltd.,49.0,HDFC Securities,2015-02-16,,60.0
Buy,Oil And Natural Gas ..,418.0,HDFC Securities,2015-02-16,,226.96665954589844
Buy,Hindustan Petroleum ..,740.0,HDFC Securities,2015-02-16,,132.6888885498047
Buy,Mangalam Cement Ltd.,460.0,HDFC Securities,2015-02-16,,283.95001220703125
Hold,Phoenix Mills Ltd.,,HDFC Securities,2015-02-16,,394.8999938964844
Buy,Banks,,HDFC Securities,2015-02-16,,
Buy,Indian Oil Corporati..,425.0,HDFC Securities,2015-02-16,,52.99166488647461
Buy,MphasiS Ltd.,410.0,HDFC Securities,2015-02-14,,357.79998779296875
Buy,Nestle India Ltd.,7750.0,HDFC Securities,2015-02-14,,703.364990234375
Sell,Voltas Ltd.,222.0,HDFC Securities,2015-02-13,,256.25
Buy,Coal India Ltd.,420.0,HDFC Securities,2015-02-13,,377.8500061035156
Buy,KNR Constructions Ltd.,496.0,HDFC Securities,2015-02-13,,37.89500045776367
Buy,Kolte-Patil Develope..,277.0,HDFC Securities,2015-02-13,,205.3000030517578
Buy,Indraprastha Gas Ltd.,455.0,HDFC Securities,2015-02-13,,85.4800033569336
Hold,Bank of India,256.0,HDFC Securities,2015-02-13,,235.5
Buy,CESC Ltd.,814.0,HDFC Securities,2015-02-13,,62.50538635253906
Sell,India Cements Ltd.,85.0,HDFC Securities,2015-02-13,,102.0
Sell,Bharat Heavy Electri..,189.0,HDFC Securities,2015-02-13,,172.89999389648438
Buy,NMDC Ltd.,144.0,HDFC Securities,2015-02-13,,109.41625213623048
Buy,Power Grid Corporati..,169.0,HDFC Securities,2015-02-12,,84.5156478881836
Buy,J Kumar Infraproject..,,HDFC Securities,2015-02-12,,283.4750061035156
Buy,Sobha Ltd.,528.0,HDFC Securities,2015-02-12,,464.1499938964844
Buy,Larsen & Toubro Ltd.,1734.0,HDFC Securities,2015-02-12,,1100.0333251953125
Buy,PI Industries Ltd.,575.0,HDFC Securities,2015-02-12,,514.5
Buy,GAIL (India) Ltd.,425.0,HDFC Securities,2015-02-12,,79.24691772460938
Buy,GAIL (India) Ltd.,425.0,HDFC Securities,2015-02-12,,79.24691772460938
Buy,Marico Ltd.,,HDFC Securities,2015-02-11,,177.14999389648438
Buy,Bharti Airtel Ltd.,365.0,HDFC Securities,2015-02-11,,320.9377136230469
Buy,Punjab National Bank,185.0,HDFC Securities,2015-02-11,PNB,168.8000030517578
Buy,Hexaware Technologie..,271.0,HDFC Securities,2015-02-11,,
Buy,Sanghi Industries Ltd.,85.0,HDFC Securities,2015-02-11,,61.900001525878906
Buy,LIC Housing Finance ..,491.0,HDFC Securities,2015-02-10,,456.6499938964844
Buy,Hero MotoCorp Ltd.,3056.0,HDFC Securities,2015-02-10,,2720.14990234375
Buy,Tata Power Company L..,83.0,HDFC Securities,2015-02-10,,81.30000305175781
Buy,ACC Ltd.,,HDFC Securities,2015-02-10,,1562.6500244140625
Sell,DLF Ltd.,146.0,HDFC Securities,2015-02-10,,157.5500030517578
Buy,Larsen & Toubro Ltd.,1725.0,HDFC Securities,2015-02-10,,1047.800048828125
Buy,Chambal Fertilisers ..,74.0,HDFC Securities,2015-02-09,,60.95000076293945
Buy,Dabur India Ltd.,274.0,HDFC Securities,2015-02-09,,261.04998779296875
Sell,GAIL (India) Ltd.,390.0,HDFC Securities,2015-02-07,,78.65628814697266
Buy,Gulf Oil Lubricants ..,642.0,HDFC Securities,2015-02-06,,510.4500122070313
Buy,HCL Technologies Ltd.,,HDFC Securities,2015-02-06,,488.6749877929688
Sell,Godrej Consumer Prod..,1010.0,HDFC Securities,2015-02-06,,374.1833190917969
Buy,Birla Corporation Ltd.,590.0,HDFC Securities,2015-02-06,,461.3999938964844
Buy,IDFC Ltd.,187.0,HDFC Securities,2015-02-06,,80.96391296386719
Buy,Tata Motors Ltd.,658.0,HDFC Securities,2015-02-06,,553.6614379882812
Sell,The Ramco Cements Ltd.,288.0,HDFC Securities,2015-02-06,,339.1000061035156
Buy,Oil and Gas,,HDFC Securities,2015-02-06,,
Hold,Allahabad Bank [Merg..,117.0,HDFC Securities,2015-02-06,,
Buy,Multi Commodity Exch..,1180.0,HDFC Securities,2015-02-05,,861.5999755859375
Hold,Banks,,HDFC Securities,2015-02-05,,
Hold,Tata Power Company L..,95.0,HDFC Securities,2015-02-05,,83.30000305175781
Buy,Berger Paints (India..,240.0,HDFC Securities,2015-02-04,,
Sell,Gujarat Pipavav Port..,139.0,HDFC Securities,2015-02-04,,217.6499938964844
Buy,Greaves Cotton Ltd.,209.0,HDFC Securities,2015-02-04,,148.60000610351562
Buy,Marico Ltd.,,HDFC Securities,2015-02-04,,177.9499969482422
Buy,Punjab National Bank,221.0,HDFC Securities,2015-02-04,,177.10000610351562
Hold,Brokerage Research R..,,HDFC Securities,2015-02-04,,
Sell,ACC Ltd.,1308.0,HDFC Securities,2015-02-04,,1495.8499755859375
Buy,Cummins India Ltd.,985.0,HDFC Securities,2015-02-03,,903.2999877929688
Hold,JSW Energy Ltd.,,HDFC Securities,2015-02-03,,112.8499984741211
Buy,Trading Strategy,,HDFC Securities,2015-02-03,,
Hold,Exide Industries Ltd.,,HDFC Securities,2015-02-03,,197.5500030517578
Sell,Thermax Ltd.,939.0,HDFC Securities,2015-02-02,,1141.0
Buy,Ashoka Buildcon Ltd.,192.0,HDFC Securities,2015-02-02,,97.6999969482422
Buy,Grasim Industries Ltd.,4898.0,HDFC Securities,2015-02-02,,587.6324462890625
Buy,Tech Mahindra Ltd.,,HDFC Securities,2015-02-02,,723.7625122070312
Buy,Trading Strategy,,HDFC Securities,2015-02-02,,
Hold,IDFC Ltd.,177.0,HDFC Securities,2015-02-02,,86.06687927246094
Buy,Banks,,HDFC Securities,2015-02-02,,
Buy,eClerx Services Ltd.,1420.0,HDFC Securities,2015-02-02,,639.1751708984375
Buy,Bank of Baroda,218.0,HDFC Securities,2015-02-02,,187.8500061035156
Buy,JSW Steel Ltd.,1356.0,HDFC Securities,2015-02-02,,99.6999969482422
Buy,Consumer Durables,,HDFC Securities,2015-02-02,,
Buy,Shriram City Union F..,2324.0,HDFC Securities,2015-02-02,,
Buy,Parag Milk Foods Ltd.,214.0,Hem Securities,2024-06-13,,182.63999938964844
Buy,TD Power Systems Ltd.,392.0,Hem Securities,2024-06-03,,341.54998779296875
Buy,Federal Bank Ltd.,188.0,Hem Securities,2024-05-31,,162.0500030517578
Buy,J Kumar Infraproject..,885.0,Hem Securities,2024-05-31,,755.75
Buy,Adani Ports & Specia..,1654.0,Hem Securities,2024-05-31,,1437.4000244140625
Buy,Cantabil Retail Indi..,266.0,Hem Securities,2024-05-21,,210.3500061035156
Buy,NLC India Ltd.,276.0,Hem Securities,2024-05-20,,242.5500030517578
Buy,Piramal Pharma Ltd.,176.0,Hem Securities,2024-05-20,,149.85000610351562
Buy,Pidilite Industries ..,3446.0,Hem Securities,2024-04-25,,2919.449951171875
Buy,Patel Engineering Ltd.,80.0,Hem Securities,2024-04-24,,64.3499984741211
Buy,LT Foods Ltd.,237.0,Hem Securities,2024-04-18,,
Buy,Ethos Ltd.,2960.0,Hem Securities,2024-04-10,,2504.199951171875
Buy,Endurance Technologi..,2219.0,Hem Securities,2024-04-10,ENDURANCE,1921.699951171875
Buy,Sterling and Wilson ..,595.0,Hem Securities,2024-04-08,,510.9500122070313
